"","WEA","UnixDT","DateTime","ActivePower_MAX","ActivePower_MEAN","ActivePower_MIN","NacelleWindSpeed_MAX","NacelleWindSpeed_MEAN","NacelleWindSpeed_MIN","Wind Speed Right-hand_MAX","Wind Speed Right-hand","Wind Speed Right-hand_MIN","Operating time - emergency brake routine"
"277","23WEA88868",1643752800,"01/02/2022 22:00",760.260437011719,352.064605712891,17.1561698913574,7.00728845596313,4.4950213432312,2.86331844329834,6.41863489151001,4.23721170425415,2.68724727630615,0
"278","23WEA88868",1643753400,"01/02/2022 22:10",1146.51293945312,473.042358398438,120.597259521484,8.53354549407959,4.97762584686279,2.69963264465332,7.60976266860962,4.71291160583496,2.8804497718811,0
"279","23WEA88868",1643754000,"01/02/2022 22:20",1337.8173828125,694.12890625,353.608306884766,8.86902523040771,5.59308671951294,3.8007333278656,7.94275808334351,5.28448343276978,3.70667481422424,0
"280","23WEA88868",1643754600,"01/02/2022 22:30",977.416320800781,564.556823730469,168.783920288086,8.39086437225342,5.19406747817993,3.03996181488037,7.47974491119385,4.87234544754028,2.71445155143738,0
"281","23WEA88868",1643755200,"01/02/2022 22:40",1100.10583496094,625.176452636719,276.199005126953,8.69156265258789,5.59171104431152,2.55560111999512,7.35679817199707,5.28428936004639,3.08889126777649,0
"282","23WEA88868",1643755800,"01/02/2022 22:50",1228.50793457031,693.800964355469,309.558227539062,9.26326465606689,5.90938472747803,3.80859375,7.90616464614868,5.55737400054932,3.56940078735352,0
"283","23WEA88868",1643756400,"01/02/2022 23:00",1247.14343261719,741.457946777344,376.270263671875,8.5158748626709,5.87908601760864,3.56745052337646,7.74193286895752,5.52490472793579,3.72416949272156,0
"284","23WEA88868",1643757000,"01/02/2022 23:10",992.602172851562,731.588684082031,451.648803710938,8.7236909866333,5.91198778152466,3.80787944793701,7.46660852432251,5.56577157974243,3.94269013404846,0
"285","23WEA88868",1643757600,"01/02/2022 23:20",1068.42724609375,668.860717773438,371.108795166016,8.28231906890869,5.83508539199829,3.77704930305481,7.27511119842529,5.50370597839355,3.9903872013092,0
"286","23WEA88868",1643758200,"01/02/2022 23:30",637.518493652344,336.623504638672,84.6951293945312,6.98036098480225,4.53857278823853,3.08777022361755,6.2692699432373,4.2432165145874,2.81993103027344,0
"287","23WEA88868",1643758800,"01/02/2022 23:40",479.646148681641,284.585296630859,141.246078491211,6.62295293807983,4.61575698852539,3.33139991760254,5.90346717834473,4.33565473556519,2.87908506393433,0
"288","23WEA88868",1643759400,"01/02/2022 23:50",922.955139160156,599.473693847656,279.114898681641,8.25613880157471,5.76978731155396,3.63387393951416,7.16602325439453,5.410888671875,3.5906355381012,0
"289","23WEA88868",1643760000,"02/02/2022 00:00",573.036560058594,436.060394287109,136.163116455078,7.02075815200806,4.88004350662231,3.5738480091095,5.90796566009521,4.52181386947632,3.16449546813965,0
"290","23WEA88868",1643760600,"02/02/2022 00:10",1331.69213867188,820.370849609375,344.964416503906,9.09591579437256,6.29080820083618,3.50694155693054,8.42669677734375,5.87958478927612,3.40943956375122,0
"291","23WEA88868",1643761200,"02/02/2022 00:20",1850.88720703125,1327.31640625,796.953857421875,9.92049980163574,7.58161306381226,5.423424243927,9.00063514709473,7.14197778701782,5.68555688858032,0
"292","23WEA88868",1643761800,"02/02/2022 00:30",2688.740234375,1825.6123046875,1164.61376953125,10.9902124404907,8.66317272186279,6.10992813110352,10.2158184051514,8.27599620819092,6.72655439376831,0
"293","23WEA88868",1643762400,"02/02/2022 00:40",2287.02954101562,1505.11999511719,1253.92211914062,10.1910285949707,8.01801109313965,5.83788347244263,9.19637012481689,7.62015628814697,6.25689554214478,0
"294","23WEA88868",1643763000,"02/02/2022 00:50",1459.01843261719,1233.48168945312,1063.88073730469,9.81995105743408,7.35035085678101,3.94980692863464,8.74990367889404,6.73575973510742,4.77937364578247,0
"295","23WEA88868",1643763600,"02/02/2022 01:00",2403.5390625,1605.35327148438,746.010131835938,11.1093301773071,8.32900810241699,4.38849925994873,10.0575895309448,7.88290596008301,5.33850383758545,0
"296","23WEA88868",1643764200,"02/02/2022 01:10",2614.2099609375,1877.22448730469,1183.60607910156,11.6089448928833,8.85991859436035,6.38579225540161,10.9989070892334,8.44635677337646,6.99275636672974,0
"297","23WEA88868",1643764800,"02/02/2022 01:20",2872.82690429688,2434.45190429688,1889.01196289062,13.4698209762573,9.69634532928467,7.70396709442139,11.8109607696533,9.29363059997559,7.73862361907959,0
